movieId,title,genres,times_rated,mean_rating,title_words
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,5,4.0,"Best Offer, The (Migliore offerta, La)"
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy Drama Romance,1,2.5,Adam and Eve (National Lampoon's Adam & Eve)
103249,World War Z (2013),Action Drama Horror IMAX,19,3.026315789473684,World War Z
103253,Elysium (2013),Action Drama Sci-Fi IMAX,16,3.3125,Elysium
103335,Despicable Me 2 (2013),Animation Children Comedy IMAX,19,3.5789473684210527,Despicable Me 2
103339,White House Down (2013),Action Drama Thriller IMAX,6,2.9166666666666665,White House Down
103341,"World's End, The (2013)",Action Comedy Sci-Fi,18,3.4166666666666665,"World's End, The"
103366,Redemption (Hummingbird) (2013),Action Crime Thriller,1,2.0,Redemption (Hummingbird)
103372,"Heat, The (2013)",Action Comedy Crime,6,3.4166666666666665,"Heat, The"
103384,"Lone Ranger, The (2013)",Action Adventure Western IMAX,7,2.7857142857142856,"Lone Ranger, The"
103449,Passion (2012),Crime Drama Mystery Thriller,1,1.0,Passion
103483,V/H/S/2 (2013),Horror Thriller,1,4.5,V/H/S/2
103502,"Knot, The (2012)",Comedy Romance,1,1.5,"Knot, The"
103539,The Spectacular Now (2013),Comedy Drama Romance,2,3.25,The Spectacular Now
103543,"Lifeguard, The (2013)",Comedy Drama,2,3.5,"Lifeguard, The"
103596,Sharknado (2013),Sci-Fi,4,1.875,Sharknado
103602,Craig Ferguson: I'm Here To Help (2013),Comedy Documentary,1,5.0,Craig Ferguson: I'm Here To Help
103606,Stuck in Love (2012),Comedy Drama Romance,1,4.0,Stuck in Love
103609,Class Act (1992),Comedy,1,1.5,Class Act
103624,Fruitvale Station (2013),Drama,2,4.0,Fruitvale Station
103655,R.I.P.D. (2013),Action Comedy Fantasy,3,1.8333333333333333,R.I.P.D.
103685,"Field in England, A (2013)",Drama Fantasy Thriller War,1,4.5,"Field in England, A"
103688,"Conjuring, The (2013)",Horror Thriller,7,4.214285714285714,"Conjuring, The"
103755,Turbo (2013),Adventure Animation Children Comedy Fantasy,1,2.5,Turbo
103772,"Wolverine, The (2013)",Action Adventure Fantasy Sci-Fi,16,3.375,"Wolverine, The"
103801,Drinking Buddies (2013),Comedy Drama Romance,3,2.3333333333333335,Drinking Buddies
103810,Red 2 (2013),Action Comedy Crime Thriller,5,3.2,Red 2
103819,Coffee Town (2013),Comedy,2,2.25,Coffee Town
103865,Revenge for Jolly! (2012),Comedy Drama,1,2.0,Revenge for Jolly!
103883,2 Guns (2013),Action Comedy Crime,3,4.0,2 Guns
103980,Blue Jasmine (2013),Drama,4,3.375,Blue Jasmine
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy Drama,3,3.5,"Great Beauty, The (Grande Bellezza, La)"
104017,3 dev adam (Three Giant Men) (1973) ,Action Adventure Sci-Fi,1,0.5,3 dev adam (Three Giant Men)
104069,Louis C.K.: Oh My God (2013),Comedy,4,4.125,Louis C.K.: Oh My God
104074,Percy Jackson: Sea of Monsters (2013),Adventure Children Fantasy,2,1.75,Percy Jackson: Sea of Monsters
104076,"Smurfs 2, The (2013)",Animation Children Comedy,4,1.875,"Smurfs 2, The"
104078,Alan Partridge: Alpha Papa (2013),Comedy,1,4.0,Alan Partridge: Alpha Papa
104129,Man of Tai Chi (2013),Action IMAX,2,3.25,Man of Tai Chi
104141,Batman: Mystery of the Batwoman (2003),Action Animation Children Crime,1,3.0,Batman: Mystery of the Batwoman
104211,We're the Millers (2013),Comedy Crime,21,3.738095238095238,We're the Millers
104218,Grown Ups 2 (2013),Comedy,5,3.4,Grown Ups 2
104241,Kick-Ass 2 (2013),Action Comedy Crime,11,3.4545454545454546,Kick-Ass 2
104243,Riddick (2013),Action Sci-Fi Thriller IMAX,5,3.3,Riddick
104245,Planes (2013),Adventure Animation Comedy,2,3.0,Planes
104272,Blackfish (2013),Documentary,2,3.0,Blackfish
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation Drama Romance,3,4.0,"Wind Rises, The (Kaze tachinu)"
104303,Jobs (2013),Drama,3,2.5,Jobs
104337,Lee Daniels' The Butler (2013),Drama,1,1.5,Lee Daniels' The Butler
104339,In a World... (2013),Comedy,2,4.0,In a World...
104374,About Time (2013),Drama Fantasy Romance,15,3.933333333333333,About Time
104419,Justice League: Crisis on Two Earths (2010),Action Animation Sci-Fi,2,3.25,Justice League: Crisis on Two Earths
104457,You're Next (2011),Horror Thriller,2,3.75,You're Next
104644,Maria Bamford: The Special Special Special! (2012),Comedy,1,0.5,Maria Bamford: The Special Special Special!
104760,Getaway (2013),Action Crime,1,1.0,Getaway
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure Animation Sci-Fi,1,5.0,"Mystery of the Third Planet, The (Tayna tretey planety)"
104837,Rage of Honor (1987),Action Crime,1,2.0,Rage of Honor
104841,Gravity (2013),Action Sci-Fi IMAX,32,3.578125,Gravity
104863,What If (2013),Comedy Drama Romance,3,2.6666666666666665,What If
104875,"History of Future Folk, The (2012)",Adventure Comedy Musical Sci-Fi,2,4.0,"History of Future Folk, The"
104879,Prisoners (2013),Drama Mystery Thriller,16,4.15625,Prisoners
104906,Austenland (2013),Comedy Romance,3,3.1666666666666665,Austenland
104908,Insidious: Chapter 2 (2013),Horror Thriller,2,3.0,Insidious: Chapter 2
104913,Rush (2013),Action Drama,11,3.8181818181818183,Rush
104925,"Family, The (2013)",Action Comedy Crime,3,3.5,"Family, The"
104944,Short Term 12 (2013),Drama,2,3.75,Short Term 12
105020,Collision Course (1989),Action Comedy Thriller,1,1.5,Collision Course
105037,"To Do List, The (2013)",Comedy,4,2.5,"To Do List, The"
105121,Inescapable (2012),Action Drama War,1,1.0,Inescapable
105197,Nebraska (2013),Adventure Drama,4,4.125,Nebraska
105211,Enough Said (2013),Comedy Drama Romance,2,3.0,Enough Said
105213,Don Jon (2013),Comedy Drama Romance,8,3.125,Don Jon
105246,Mood Indigo (L'écume des jours) (2013),Drama Fantasy,1,3.5,Mood Indigo (L'écume des jours)
105250,"Century of the Self, The (2002)",Documentary,2,3.75,"Century of the Self, The"
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure Comedy,2,3.5,Crystal Fairy & the Magical Cactus and 2012
105325,Bad Milo (Bad Milo!) (2013),Comedy Horror,1,1.0,Bad Milo (Bad Milo!)
105351,Runner Runner (2013),Crime Drama Thriller,2,2.25,Runner Runner
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama Romance,2,3.25,Blue Is the Warmest Color (La vie d'Adèle)
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation Children Comedy Fantasy,2,2.25,Cloudy with a Chance of Meatballs 2
105504,Captain Phillips (2013),Adventure Drama Thriller IMAX,21,4.0476190476190474,Captain Phillips
105540,"All Dogs Christmas Carol, An (1998)",Animation Children Comedy Musical,1,4.5,"All Dogs Christmas Carol, An"
105585,Machete Kills (Machete 2) (2013),Action Crime Thriller,2,4.0,Machete Kills (Machete 2)
105593,Filth (2013),Comedy Crime Drama,2,4.5,Filth
105653,Escape Plan (2013),Action Mystery Thriller,4,4.0,Escape Plan
105720,"Thief of Paris, The (Le voleur) (1967)",Comedy Crime Drama,1,3.0,"Thief of Paris, The (Le voleur)"
105731,Carrie (2013),Drama Horror,2,2.5,Carrie
105746,UnHung Hero (2013),Documentary,1,4.5,UnHung Hero
105755,"Counselor, The (2013)",Crime Drama Thriller,1,1.5,"Counselor, The"
105801,Escape From Tomorrow (2013),Drama Fantasy Horror,1,3.0,Escape From Tomorrow
105835,"Double, The (2013)",Comedy Drama Thriller,1,4.0,"Double, The"
105844,12 Years a Slave (2013),Drama,16,3.625,12 Years a Slave
105954,All Is Lost (2013),Action Adventure Drama,4,3.625,All Is Lost
106002,Ender's Game (2013),Action Adventure Sci-Fi IMAX,16,3.4375,Ender's Game
106062,Jackass Presents: Bad Grandpa (2013),Comedy,2,3.25,Jackass Presents: Bad Grandpa
106072,Thor: The Dark World (2013),Action Adventure Fantasy IMAX,21,3.3095238095238093,Thor: The Dark World
106100,Dallas Buyers Club (2013),Drama,17,3.9705882352941178,Dallas Buyers Club
106144,"Selfish Giant, The (2013)",Drama,1,3.5,"Selfish Giant, The"
106330,Last Vegas (2013),Comedy Drama Romance,2,2.0,Last Vegas
106438,Philomena (2013),Comedy Drama,2,3.25,Philomena
106441,"Book Thief, The (2013)",Children Drama War,1,3.0,"Book Thief, The"
106487,The Hunger Games: Catching Fire (2013),Action Adventure Sci-Fi IMAX,26,3.6346153846153846,The Hunger Games: Catching Fire
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure Fantasy IMAX,25,3.58,"Hobbit: The Desolation of Smaug, The"
106491,47 Ronin (2013),Action Adventure Fantasy,7,2.642857142857143,47 Ronin
106540,Delivery Man (2013),Comedy,4,2.875,Delivery Man
106542,Charlie Countryman (2013),Action Comedy Romance,1,1.5,Charlie Countryman
106594,Red Flag (2012),Comedy Drama Romance,1,4.5,Red Flag
106642,"Day of the Doctor, The (2013)",Adventure Drama Sci-Fi,7,4.571428571428571,"Day of the Doctor, The"
106648,Guilty of Romance (Koi no tsumi) (2011) ,Crime Drama Horror,1,3.0,Guilty of Romance (Koi no tsumi)
106696,Frozen (2013),Adventure Animation Comedy Fantasy Musical Romance,29,3.6206896551724137,Frozen
106766,Inside Llewyn Davis (2013),Drama,7,3.642857142857143,Inside Llewyn Davis
106782,"Wolf of Wall Street, The (2013)",Comedy Crime Drama,54,3.9166666666666665,"Wolf of Wall Street, The"
106785,Homefront (2013),Action Crime Thriller,1,3.0,Homefront
106839,Mandela: Long Walk to Freedom (2013),Drama,2,3.75,Mandela: Long Walk to Freedom
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action Animation Drama,3,2.5,Evangelion: 3.0 You Can (Not) Redo
106883,All is Bright (2013),Comedy Drama,1,1.5,All is Bright
106889,Tim's Vermeer (2013),Documentary,1,4.0,Tim's Vermeer
106916,American Hustle (2013),Crime Drama,16,3.25,American Hustle
106918,"Secret Life of Walter Mitty, The (2013)",Adventure Comedy Drama,20,4.0,"Secret Life of Walter Mitty, The"
106920,Her (2013),Drama Romance Sci-Fi,25,3.92,Her
106927,RoboGeisha (Robo-geisha) (2009),Action Comedy Sci-Fi,1,3.0,RoboGeisha (Robo-geisha)
107013,"Christmas Carol, A (1977)",Drama Fantasy,1,0.5,"Christmas Carol, A"
107069,Lone Survivor (2013),Action Drama Thriller War,2,3.0,Lone Survivor
107141,Saving Mr. Banks (2013),Comedy Drama,8,3.6875,Saving Mr. Banks
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action Drama,1,4.0,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6)
107314,Oldboy (2013),Action Drama Mystery,2,3.0,Oldboy
107338,Dampfnudelblues (2013),Comedy Crime,1,2.5,Dampfnudelblues
107348,Anchorman 2: The Legend Continues (2013),Comedy,11,3.3636363636363638,Anchorman 2: The Legend Continues
107406,Snowpiercer (2013),Action Drama Sci-Fi,21,3.4285714285714284,Snowpiercer
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy Drama War,1,4.5,Only Old Men Are Going to Battle (V boy idut odni stariki)
107410,Guest from the Future (Gostya iz buduschego) (1985),Adventure Drama Sci-Fi,1,4.0,Guest from the Future (Gostya iz buduschego)
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy Romance,1,4.5,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)"
107436,Haunter (2013),Horror Mystery Thriller,1,3.0,Haunter
107447,Wrong Cops (2013),Comedy Crime,1,4.0,Wrong Cops
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children Comedy,1,1.5,"Muppet Christmas: Letters to Santa, A"
107462,Ninja: Shadow of a Tear (2013),Action Crime Thriller,1,4.5,Ninja: Shadow of a Tear
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,2,2.75,"Fuck You, Goethe (Fack Ju Göhte)"
107630,High School (2010),Comedy,1,4.5,High School
107702,Grudge Match (2013),Comedy,2,2.5,Grudge Match
107723,Highlander: The Search for Vengeance (2007),Action Adventure Fantasy,1,3.0,Highlander: The Search for Vengeance
107771,Only Lovers Left Alive (2013),Drama Horror Romance,1,5.0,Only Lovers Left Alive
107780,Cats (1998),Musical,1,4.0,Cats
107846,MacGyver: Trail to Doomsday (1994),Action Adventure,1,3.5,MacGyver: Trail to Doomsday
107945,Bad Karma (2012),Thriller,1,2.0,Bad Karma
107951,Hunting Elephants (2013),Comedy Crime,1,5.0,Hunting Elephants
107953,Dragon Ball Z: Battle of Gods (2013),Action Animation Fantasy IMAX,2,4.0,Dragon Ball Z: Battle of Gods
107962,Freezer (2014),Action Thriller,1,2.0,Freezer
107997,We Are What We Are (2013),Drama Horror Mystery Thriller,2,2.25,We Are What We Are
107999,Dragon ball Z 04: Lord Slug (1991),Animation Children,1,4.0,Dragon ball Z 04: Lord Slug
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy Romance,1,5.0,Chinese Puzzle (Casse-tête chinois)
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action Adventure Animation Children,1,3.5,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi)
108156,Ride Along (2014),Action Comedy,6,3.1666666666666665,Ride Along
108188,Jack Ryan: Shadow Recruit (2014),Action Drama Thriller IMAX,2,2.0,Jack Ryan: Shadow Recruit
108190,Divergent (2014),Adventure Romance Sci-Fi IMAX,18,3.0,Divergent
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,1,3.5,Hotel Chevalier (Part 1 of 'The Darjeeling Limited')
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure Animation Children Comedy Drama Romance,1,4.5,Ernest & Célestine (Ernest et Célestine)
108601,Drift (2013),Drama,1,2.0,Drift
108689,"I, Frankenstein (2014)",Action Fantasy Sci-Fi IMAX,2,2.25,"I, Frankenstein"
108715,Better Living Through Chemistry (2014),Comedy Drama,1,1.5,Better Living Through Chemistry
108727,Nymphomaniac: Volume I (2013),Drama,2,4.25,Nymphomaniac: Volume I
108729,Enemy (2013),Mystery Thriller,7,3.5,Enemy
108795,Wonder Woman (2009),Action Adventure Animation Fantasy,1,5.0,Wonder Woman
108928,"Monuments Men, The (2014)",Action Drama War,6,2.6666666666666665,"Monuments Men, The"
108932,The Lego Movie (2014),Action Adventure Animation Children Comedy Fantasy,31,3.870967741935484,The Lego Movie
108945,RoboCop (2014),Action Crime Sci-Fi IMAX,6,2.3333333333333335,RoboCop
108949,"Art of the Steal, The (2013)",Crime,3,3.3333333333333335,"Art of the Steal, The"
108981,Nymphomaniac: Volume II (2013),Drama Mystery,1,4.5,Nymphomaniac: Volume II
109042,Knights of Badassdom (2013),Adventure Comedy Fantasy,2,2.25,Knights of Badassdom
109161,Venus in Fur (La Vénus à la fourrure) (2013),Drama,1,4.5,Venus in Fur (La Vénus à la fourrure)
109183,Date and Switch (2014),Comedy,1,2.0,Date and Switch
109187,"Zero Theorem, The (2013)",Drama Fantasy Sci-Fi,3,3.0,"Zero Theorem, The"
109191,Winter's Tale (2014),Drama Fantasy Mystery,1,1.5,Winter's Tale
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action Comedy Crime,1,5.0,On the Other Side of the Tracks (De l'autre côté du périph)
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,1,3.0,GLOW: The Story of the Gorgeous Ladies of Wrestling
109295,Cold Comes the Night (2013),Crime Drama Thriller,1,2.0,Cold Comes the Night
109313,Chouchou (2003),Comedy,1,4.0,Chouchou
109317,Someone Marry Barry (2014),Comedy,1,2.5,Someone Marry Barry
109372,About Last Night (2014),Comedy Romance,2,2.25,About Last Night
109374,"Grand Budapest Hotel, The (2014)",Comedy Drama,52,3.7788461538461537,"Grand Budapest Hotel, The"
109383,"Oversimplification of Her Beauty, An (2012)",Animation Comedy Drama Romance,1,3.5,"Oversimplification of Her Beauty, An"
109416,Bring It On: Fight to the Finish (2009),Comedy,1,2.0,Bring It On: Fight to the Finish
109483,That Awkward Moment (2014),Comedy Romance,4,2.625,That Awkward Moment
109487,Interstellar (2014),Sci-Fi IMAX,73,3.993150684931507,Interstellar
109569,3 Days to Kill (2014),Action Crime Drama,2,1.0,3 Days to Kill
109576,Welcome to the Jungle (2013),Comedy,2,2.0,Welcome to the Jungle
109578,Non-Stop (2014),Action Mystery Thriller,4,3.25,Non-Stop
109596,Wrinkles (Arrugas) (2011),Animation Drama,1,4.0,Wrinkles (Arrugas)
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation Romance,1,5.0,"Garden of Words, The (Koto no ha no niwa)"
109673,300: Rise of an Empire (2014),Action Drama War IMAX,4,2.125,300: Rise of an Empire
109687,Particle Fever (2013),Documentary,1,5.0,Particle Fever
109723,"Bag Man, The (2014)",Crime Drama Thriller,1,3.5,"Bag Man, The"
109846,Mr. Peabody & Sherman (2014),Adventure Animation Comedy,4,3.25,Mr. Peabody & Sherman
109848,Under the Skin (2013),Horror Sci-Fi Thriller,2,2.75,Under the Skin
109850,Need for Speed (2014),Action Crime Drama IMAX,2,3.75,Need for Speed
109853,Barefoot (2014),Comedy Drama Romance,2,3.0,Barefoot
109864,Veronica Mars (2014),Comedy Crime Drama,2,1.75,Veronica Mars
109895,Bad Words (2013),Comedy,3,2.0,Bad Words
109897,Son of God (2014),Drama,1,0.5,Son of God
109941,Puss in Boots: The Three Diablos (2012),Animation Comedy,1,3.0,Puss in Boots: The Three Diablos
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action Drama,2,4.25,Why Don't You Play In Hell? (Jigoku de naze warui)
109971,Ocho apellidos vascos (2014),Comedy,1,4.5,Ocho apellidos vascos
110102,Captain America: The Winter Soldier (2014),Action Adventure Sci-Fi IMAX,31,3.7419354838709675,Captain America: The Winter Soldier
110127,Noah (2014),Adventure Drama IMAX,5,2.8,Noah
110130,"Nut Job, The (2014)",Adventure Animation Children Comedy,3,4.333333333333333,"Nut Job, The"
110281,King of Comedy (Hei kek ji wong) (1999),Comedy Drama Romance,1,4.0,King of Comedy (Hei kek ji wong)
110286,13 Sins (2014),Horror Thriller,1,3.5,13 Sins
110297,Muppets Most Wanted (2014),Adventure Comedy Crime,3,3.3333333333333335,Muppets Most Wanted
110330,Me and you (io e te) (2012),Drama,1,4.5,Me and you (io e te)
110350,Free to Play (2014),Documentary,1,4.5,Free to Play
110387,"Unknown Known, The (2013)",Documentary,1,4.0,"Unknown Known, The"
110501,The Raid 2: Berandal (2014),Action Crime Thriller,7,3.9285714285714284,The Raid 2: Berandal
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action Comedy,1,2.5,"Brain Smasher... A Love Story (Bouncer and the Lady, The)"
110553,The Amazing Spider-Man 2 (2014),Action Sci-Fi IMAX,11,2.6363636363636362,The Amazing Spider-Man 2
110586,Calvary (2014),Comedy Drama,1,4.0,Calvary
110591,Oculus (2013),Horror,1,4.5,Oculus
110603,God's Not Dead (2014),Drama,1,0.5,God's Not Dead
110611,Cold in July (2014),Drama Thriller,1,2.5,Cold in July
110655,Rio 2 (2014),Adventure Animation Children Comedy,2,2.0,Rio 2
110669,"Honest Liar, An (2014)",Comedy Documentary,2,3.75,"Honest Liar, An"
110718,Fading Gigolo (2013),Comedy,1,4.0,Fading Gigolo
110730,Transcendence (2014),Drama Sci-Fi IMAX,7,2.2857142857142856,Transcendence
110746,Hatchet III (2013),Comedy Horror,1,4.0,Hatchet III
110771,"Other Woman, The (2014)",Comedy Romance,6,2.9166666666666665,"Other Woman, The"
110773,"Haunted House 2, A (2014)",Comedy Horror,1,0.5,"Haunted House 2, A"
110781,Mulan II (2004),Action Animation Children Comedy Musical,1,2.5,Mulan II
110826,Brick Mansions (2014),Action Crime Drama,1,1.5,Brick Mansions
110882,Locke (2013),Drama,3,3.8333333333333335,Locke
111113,Neighbors (2014),Comedy,12,3.2916666666666665,Neighbors
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action Adventure Animation Children Comedy,1,4.5,Alpha and Omega 3: The Great Wolf Games
111320,Mom's Night Out (2014),Comedy,1,1.5,Mom's Night Out
111360,Lucy (2014),Action Sci-Fi,14,2.8214285714285716,Lucy
111362,X-Men: Days of Future Past (2014),Action Adventure Sci-Fi,30,3.8333333333333335,X-Men: Days of Future Past
111364,Godzilla (2014),Action Adventure Sci-Fi IMAX,13,2.6153846153846154,Godzilla
111375,Walk of Shame (2014),Comedy,1,2.5,Walk of Shame
111384,Blue Ruin (2013),Thriller,1,4.0,Blue Ruin
111443,Chef (2014),Comedy,2,2.75,Chef
111551,Afflicted (2013),Horror Sci-Fi Thriller,1,3.5,Afflicted
111617,Blended (2014),Comedy,8,3.8125,Blended
111622,Begin Again (2013),Comedy Romance,3,4.0,Begin Again
111659,Maleficent (2014),Action Adventure Children IMAX,16,2.75,Maleficent
111663,Zombeavers (2014),Action Comedy Horror,2,2.5,Zombeavers
111680,At Middleton (2013),Comedy Romance,1,1.5,At Middleton
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama Fantasy,1,3.5,"Dance of Reality, The (Danza de la realidad, La)"
111743,A Million Ways to Die in the West (2014),Comedy Western,12,2.9583333333333335,A Million Ways to Die in the West
111759,Edge of Tomorrow (2014),Action Sci-Fi IMAX,44,3.977272727272727,Edge of Tomorrow
111781,Mission: Impossible - Rogue Nation (2015),Action Adventure Thriller,17,3.6470588235294117,Mission: Impossible - Rogue Nation
111785,Midnight Chronicles (2009),Action Adventure Fantasy,1,0.5,Midnight Chronicles
111795,Million Dollar Arm (2014),Comedy Drama,1,3.0,Million Dollar Arm
111800,G.B.F. (2013),Comedy,1,3.0,G.B.F.
111817,Jimi: All Is by My Side (2013),Drama,1,3.5,Jimi: All Is by My Side
111844,Bad Asses (Bad Ass 2) (2014),Action Drama,1,3.5,Bad Asses (Bad Ass 2)
111913,Lilting (2014),Drama,1,4.5,Lilting
111921,The Fault in Our Stars (2014),Drama Romance,9,3.388888888888889,The Fault in Our Stars
112006,Tangled Ever After (2012),Action Animation Children,3,3.8333333333333335,Tangled Ever After
112070,Maps to the Stars (2014),Drama,1,3.5,Maps to the Stars
112138,22 Jump Street (2014),Action Comedy Crime,19,3.6842105263157894,22 Jump Street
112171,"Equalizer, The (2014)",Action Crime Thriller,9,3.2777777777777777,"Equalizer, The"
112175,How to Train Your Dragon 2 (2014),Action Adventure Animation,15,3.7666666666666666,How to Train Your Dragon 2
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy Drama,26,3.3461538461538463,Birdman: Or (The Unexpected Virtue of Ignorance)
112290,Boyhood (2014),Drama,17,3.823529411764706,Boyhood
112303,Think Like a Man Too (2014),Comedy Romance,1,1.5,Think Like a Man Too
112316,Jersey Boys (2014),Drama Musical,1,2.5,Jersey Boys
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action Sci-Fi,1,1.0,Nick Fury: Agent of S.H.I.E.L.D.
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,1,4.5,"Internet's Own Boy: The Story of Aaron Swartz, The"
112370,Transformers: Age of Extinction (2014),Action Adventure Sci-Fi,4,1.875,Transformers: Age of Extinction
112421,Frank (2014),Comedy Drama Mystery,3,4.333333333333333,Frank
112450,They Came Together (2014),Comedy Romance,1,2.0,They Came Together
112454,Honey (Miele) (2013),Drama,1,3.5,Honey (Miele)
112460,Planes: Fire & Rescue (2014),Adventure Animation Comedy,2,2.25,Planes: Fire & Rescue
112497,Tammy (2014),Comedy,2,2.0,Tammy
112512,Colourful (Karafuru) (2010),Animation Drama Fantasy Mystery,1,5.0,Colourful (Karafuru)
112515,"Babadook, The (2014)",Drama Horror Thriller,3,4.5,"Babadook, The"
112552,Whiplash (2014),Drama,38,4.0394736842105265,Whiplash
112556,Gone Girl (2014),Drama Thriller,37,3.7162162162162162,Gone Girl
112580,"Angriest Man in Brooklyn, The (2014)",Comedy Drama,1,4.0,"Angriest Man in Brooklyn, The"
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,15,3.433333333333333,Dawn of the Planet of the Apes
112727,Deliver Us from Evil (2014),Crime Horror Thriller,1,3.0,Deliver Us from Evil
112749,And So It Goes (2014),Comedy Drama Romance,1,2.0,And So It Goes
112788,Sex Tape (2014),Comedy,5,2.6,Sex Tape
112804,I Origins (2014),Drama Sci-Fi,3,3.8333333333333335,I Origins
112818,"Purge: Anarchy, The (2014)",Action Horror Thriller,5,3.3,"Purge: Anarchy, The"
112852,Guardians of the Galaxy (2014),Action Adventure Sci-Fi,59,4.0508474576271185,Guardians of the Galaxy
112868,"Signal, The (2014)",Sci-Fi Thriller,1,4.5,"Signal, The"
112897,The Expendables 3 (2014),Action Adventure,3,3.5,The Expendables 3
112911,Hercules (2014),Action Adventure,4,2.0,Hercules
112940,A Most Wanted Man (2014),Thriller,1,4.5,A Most Wanted Man
113159,Life After Beth (2014),Comedy Horror Romance,1,3.5,Life After Beth
113186,Felony (2013),Thriller,1,3.0,Felony
113207,Get on Up (2014),Drama Musical,1,3.5,Get on Up
113225,Magic in the Moonlight (2014),Comedy Drama Romance,1,3.0,Magic in the Moonlight
113252,Housebound (2014),Comedy Horror Thriller,2,4.25,Housebound
113275,The Hundred-Foot Journey (2014),Comedy Drama,1,4.5,The Hundred-Foot Journey
113278,Batman: Assault on Arkham (2014),Action Animation Crime Thriller,1,3.0,Batman: Assault on Arkham
113280,White Frog (2012),Drama,1,4.0,White Frog
113313,"Den, The (2013)",Horror Thriller,1,3.5,"Den, The"
113345,Jupiter Ascending (2015),Action Adventure Sci-Fi,2,2.0,Jupiter Ascending
113348,Teenage Mutant Ninja Turtles (2014),Action Adventure Comedy,4,2.75,Teenage Mutant Ninja Turtles
113350,I'll Follow You Down (2013),Drama Mystery Sci-Fi,1,1.5,I'll Follow You Down
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation Comedy,1,3.0,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)"
113378,"Giver, The (2014)",Drama Sci-Fi,5,2.3,"Giver, The"
113394,"Pretty One, The (2013)",Comedy Drama,1,4.0,"Pretty One, The"
113416,Revenge of the Green Dragons (2014),Action Crime Drama,1,1.5,Revenge of the Green Dragons
113453,Let's Be Cops (2014),Comedy Crime,5,3.1,Let's Be Cops
113532,"Inbetweeners 2, The (2014)",Comedy,2,3.5,"Inbetweeners 2, The"
113565,"Sacrament, The (2013)",Horror Thriller,1,4.0,"Sacrament, The"
113573,Sin City: A Dame to Kill For (2014),Action Crime Thriller,4,3.25,Sin City: A Dame to Kill For
113604,If I Stay (2014),Drama,1,2.0,If I Stay
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,1,3.5,"Two Days, One Night (Deux jours, une nuit)"
113741,Coherence (2013),Drama Mystery Sci-Fi Thriller,2,4.0,Coherence
113780,"As Above, So Below (2014)",Horror Thriller,1,3.0,"As Above, So Below"
113829,"One I Love, The (2014)",Comedy Drama Romance,1,5.0,"One I Love, The"
113849,Headshot (2011),Crime Drama Thriller,1,2.5,Headshot
113862,"Guest, The (2014)",Thriller,1,4.0,"Guest, The"
114028,Pride (2014),Comedy Drama,2,4.0,Pride
114044,Honeymoon (2014),Horror,1,3.5,Honeymoon
114060,The Drop (2014),Crime Drama Thriller,3,2.8333333333333335,The Drop
114066,"20,000 Days on Earth (2014)",Documentary Drama Musical,1,4.0,"20,000 Days on Earth"
114074,The Skeleton Twins (2014),Drama,3,3.3333333333333335,The Skeleton Twins
